seqnames	start	end	width	strand	Conc	Conc_fs	Conc_control	Fold	p.value	FDR
chr16	77853214	77853614	401	*	3.07190951642884	3.67064820129606	2.64296301600124	0.812597360675163	0.00745265750157089	0.0348889523974038
chr3	106438871	106439271	401	*	1.65315489655171	2.51061018038599	0.901884442288262	1.06766403425355	0.00757165397689352	0.0352858022676789
chr10	80158624	80159024	401	*	5.2368309075087	5.63240459398164	4.98918066912719	0.577469792517629	0.00761163847675264	0.0354039899178062
chr15	36755326	36755726	401	*	4.30308958058121	4.76243677962366	4.00360072682905	0.638317673722745	0.00761595618214611	0.0354070665712448
chr4	25014743	25015143	401	*	2.73182112837783	3.42178527613405	2.20353569155485	0.835623789494859	0.00782656779907004	0.0359735656034878
chr13	76619512	76619912	401	*	1.93766928900534	2.81394126516697	1.15722408766663	1.00744497255019	0.00786838386693637	0.0361125257665459
chr7	114659930	114660330	401	*	4.6479622842454	5.10834607467227	4.34759582742984	0.63019423304249	0.00788283295295208	0.0361445806422291
chr1	51729560	51729960	401	*	4.91035090490527	5.32938021434066	4.64411507943662	0.582614148894393	0.00789991410733773	0.0362057587389771
chr8	29990960	29991360	401	*	4.00277201332507	4.57203066516808	3.60326926429562	0.731523426938583	0.00792047687314758	0.036253550461272
chr1	216682861	216683261	401	*	3.28504892963146	3.9148636149757	2.82371996300803	0.776274635342426	0.0079611061438332	0.0363485864671762
chr12	74249374	74249774	401	*	2.03290431747747	2.8820613105207	1.29419684263024	0.991996996860047	0.00799001365910062	0.0364462045571034
chr14	45377232	45377632	401	*	1.60133915167918	2.51046989409682	0.767522827968212	1.06716443655874	0.00799993381328079	0.0364742745046192
chr5	9835358	9835758	401	*	2.60409466204755	3.3278429230121	2.03548534216812	0.860608404686118	0.00802682930037291	0.0365452820615004
chr6	53348877	53349277	401	*	6.43584865135243	6.78849799688053	6.22085226588833	0.500233645905015	0.00803835752282209	0.0365805706066772
chr10	123681306	123681706	401	*	1.7886484125287	2.66817687563106	1.00305441272172	1.02853257707086	0.0080431297534134	0.0365850955998381
chr16	58366233	58366633	401	*	2.03236626104178	2.87926328074263	1.29704892649898	0.996097033364903	0.00805513063275388	0.0366052956581833
chr7	113895885	113896285	401	*	1.38727859513892	2.32723684301057	0.500348655464809	1.10462963463598	0.00806388259805552	0.0366107074915938
chr8	88809143	88809543	401	*	1.57613595145447	2.51246383530779	0.695623362080052	1.06446394343808	0.00831665294824596	0.037444287567547
chr8	31445961	31446361	401	*	2.06462487815307	2.94765640497777	1.27345856324337	0.986202179909088	0.00840012745027792	0.0376921503465503
chr13	89273143	89273543	401	*	1.44929932593688	2.42087326395096	0.504524418342087	1.08375538648298	0.00846695696585112	0.0378204512185007
chr18	45416175	45416575	401	*	4.34626731954374	4.83202693594315	4.02404797109615	0.64426771890614	0.00846878313985166	0.0378204512185007
chr1	113983407	113983807	401	*	3.89175579541642	4.42339853922132	3.52813747195914	0.692152069922793	0.00850386430966955	0.0379324836364993
chr4	8144913	8145313	401	*	2.95732632137489	3.59020561110224	2.49272571798995	0.787053881952259	0.00871455709074967	0.0386252804389438
chr17	10394309	10394709	401	*	2.43867429847139	3.12322371906178	1.91666246264671	0.883421108273038	0.00881289713927047	0.0389343503178354
chr2	45261751	45262151	401	*	2.50547114300663	3.22941132154425	1.93662675842936	0.88106771041946	0.00881915873483693	0.0389442467798271
chr16	51034426	51034826	401	*	4.30197899740308	4.78032892053619	3.98621484416549	0.634889364574528	0.00903185020442139	0.0396669120962229
chr7	26574440	26574840	401	*	0.868550681364523	2.00484848539536	0	1.17590671044852	0.00903586963192142	0.0396669120962229
chr2	179438647	179439047	401	*	2.20536777269446	3.00869423425252	1.53291688098841	0.909320006871284	0.00904389499826161	0.0396669120962229
chr1	104991692	104992092	401	*	3.28155156888457	3.84842180462835	2.88438225388705	0.732529475254313	0.00916258539652999	0.0401132355244107
chr4	93373881	93374281	401	*	2.22207860634576	3.00491487686857	1.57764748743332	0.900474362401078	0.00962067870158716	0.0416480342182253
chr7	49513919	49514319	401	*	2.54549511104547	3.28225150599251	1.96079406669672	0.869286854258338	0.00965343049937775	0.0417524881446959
chr10	60611415	60611815	401	*	2.67838911516448	3.37682541778255	2.14018482547105	0.852549536471655	0.00974111552039839	0.0419257611997947
chr10	43420536	43420936	401	*	3.37690723286068	3.94712669611261	2.97646363332059	0.737888066046594	0.00997209595843433	0.0425633380910453
chrX	71543294	71543694	401	*	1.38153133823798	2.42087326395096	0.299474872635132	1.06579829550311	0.0101737216422185	0.0431020223598964
chr12	4962578	4962978	401	*	2.17467132162504	2.9470748677662	1.54415103861079	0.89664991911889	0.0102214483498033	0.0432124388816571
chr13	43802601	43803001	401	*	3.3736760083106	3.94608110895293	2.97108755040197	0.746853954431974	0.0102917017384465	0.0433513874010942
chr14	105398272	105398672	401	*	4.86221644501134	5.26807086571133	4.60648664714599	0.55434053062442	0.0105676677650721	0.0442826891548931
chr20	43761331	43761731	401	*	3.39077822966668	3.97584727969762	2.97563417320834	0.728173834872108	0.0108128448859668	0.0449792052730681
chr21	42474243	42474643	401	*	3.4585971488751	4.00798774042954	3.07827554166764	0.733583717183375	0.0109112087250046	0.0452135837796081
chr2	150938902	150939302	401	*	2.62171636373839	3.32676330162144	2.07568404921357	0.85100797730466	0.0109933014338533	0.0454057659082699
chr7	128360706	128361106	401	*	5.52958757468842	5.86605097442929	5.32646973843691	0.474517301092511	0.0109946125599212	0.0454057659082699
chr11	92628628	92629028	401	*	3.20634451601013	3.81623203175046	2.7659437977978	0.731604434734894	0.0110591875267998	0.0455676304235982
chr8	28467317	28467717	401	*	2.85774384238966	3.46636700201594	2.41865116258094	0.794939137288406	0.0111558659481687	0.0458544302045347
chr19	44111968	44112368	401	*	3.67186432931431	4.23021373772567	3.28295787502684	0.720689687910089	0.0112517482145693	0.0461312149491485
chr2	170235806	170236206	401	*	4.1457956323478	4.63157349928701	3.82356030757933	0.663921489151904	0.0113110078174183	0.0462762144925553
chr2	4930732	4931132	401	*	2.18085942444847	2.94306107006707	1.56371813096956	0.905491258613993	0.0114258428585739	0.0466278391244962
chr11	8328737	8329137	401	*	3.89110367609999	4.37676128711659	3.56897361505845	0.649312064423962	0.0114863574923028	0.0467762346322371
chr2	110980689	110981089	401	*	2.73777747546582	3.37534965783005	2.26813897151424	0.799441914319579	0.0116593379990447	0.0471853738983427
chr17	82580058	82580458	401	*	2.20404566003527	3.00911907347605	1.52916181761739	0.926279390602522	0.0116776370573335	0.0471956552113229
chr21	18954366	18954766	401	*	1.78472746966795	2.66896620596234	0.991632704901107	0.951248543549077	0.0116847478395994	0.0471956552113229
chr5	122078194	122078594	401	*	3.40600109826736	3.97749192340222	3.00431064094908	0.706232976280824	0.0116916952552627	0.0471956552113229
chr4	92812739	92813139	401	*	1.23806145134723	2.22946814316229	0.255096019277649	1.05984400707237	0.0120774010729821	0.0483613153976306
chr2	227006323	227006723	401	*	3.22161503017644	3.81322741742539	2.79989685072121	0.720339680966417	0.0120803409693173	0.0483613153976306
chr12	116910891	116911291	401	*	4.33706724582528	4.8147589108445	4.02187356341601	0.618903233554405	0.012261523459087	0.0488056944020961
chr8	92272890	92273290	401	*	3.33078981399702	3.91600267691748	2.91550190906401	0.710904649318293	0.0123005746316994	0.0488993287082829
chr7	158863809	158864209	401	*	3.73919666317688	4.30592129143409	3.3421693569739	0.687952205314509	0.0123103700927317	0.0489181879269649
chr7	18580889	18581289	401	*	1.63761584085919	2.50680194638257	0.868271248779735	0.964517991753685	0.012403300606068	0.0490238341964228
chr11	86515679	86516079	401	*	2.52104155349896	3.22881928443255	1.97175257950433	0.828884384579281	0.0124078291630971	0.0490238341964228
chr8	16461088	16461488	401	*	2.57485273357497	3.28295890887528	2.02517115520538	0.824487174994042	0.0124816257988577	0.0491549671558105
chr10	29370565	29370965	401	*	2.55650978722694	3.28026891654756	1.98788715741362	0.795584118072319	0.0127116113467362	0.0498175816599732
