seqnames	start	end	width	strand	Conc	Conc_sp	Conc_control	Fold	p.value	FDR
chr10	55329734	55330134	401	*	0.661121687000521	1.96243760124097	0	1.73121315464523	0.00382637886947501	0.0176421810791486
chr5	83197452	83197852	401	*	2.66413728548327	3.44902606321979	2.01694158118828	1.01962314211121	0.0038857310444467	0.0178762087574451
chr7	158414027	158414427	401	*	3.03586747351369	3.75419617009813	2.4738675548631	0.925626100404766	0.00392830001189371	0.018029221476388
chrX	117538406	117538806	401	*	3.51701079681339	4.12915644539803	3.07426811503447	0.842913987489121	0.00403624102549721	0.0183708392921901
chr2	15059844	15060244	401	*	3.78946428305858	4.412553363205	3.33526520651821	0.833260822419055	0.00424684359689586	0.0190753401634228
chrX	10633810	10634210	401	*	3.99541084423608	4.542279396891	3.61748725540682	0.776642615427069	0.00442803999389906	0.0197336121955446
chr2	58914725	58915125	401	*	2.82181136393437	3.57765538702525	2.21289804149568	0.967919452936582	0.0045624038423659	0.0202022491126984
chr5	55110162	55110562	401	*	1.06932719965394	2.22672635246438	0	1.44017928580823	0.00462116002260456	0.0203785581324693
chr17	26881179	26881579	401	*	4.00923309336214	4.57032753241239	3.61767519859105	0.758952629069834	0.00462670355945713	0.0203842991659468
chr21	14538581	14538981	401	*	2.67598423325234	3.43239974797108	2.06633468743629	0.993547352575165	0.00475526787662886	0.0207664635047095
chr1	180611324	180611724	401	*	3.84068844998422	4.40357158140743	3.44739749893835	0.795214221906683	0.00484658521182323	0.0210467852875767
chr2	43905530	43905930	401	*	1.71522141957033	2.71717851731525	0.711299241284799	1.25527770979581	0.0048945497431661	0.0211881740852515
chr18	65955795	65956195	401	*	1.99170166994517	2.92310169730637	1.11982898516111	1.1253226191831	0.00489883537555537	0.0211881740852515
chr4	117965585	117965985	401	*	2.71016272500037	3.47903533909418	2.08429775926085	1.01730688654835	0.00505658590544666	0.0217056639664652
chr10	11373688	11374088	401	*	2.54060811440533	3.32656609786339	1.8919686005868	1.01864223292036	0.00508767639221785	0.0217619514939212
chr11	87369096	87369496	401	*	1.75803012236503	2.7644810492246	0.745041083539966	1.22919591115908	0.00512688081827709	0.021871680107575
chr10	101319352	101319752	401	*	3.81088689053579	4.38091375015244	3.4106319926857	0.794924213975905	0.00527331101314392	0.0223389080714286
chr3	64397411	64397811	401	*	3.03337467652562	3.75446278279553	2.46801642077697	0.93789675828453	0.00538359531645558	0.022718752740125
chr4	114036400	114036800	401	*	3.204347830754	3.89030172138953	2.68071362759383	0.911089605652745	0.0053869333298335	0.0227208459782699
chr6	148874733	148875133	401	*	4.18361986525883	4.71670119048427	3.81866241107129	0.760222091640703	0.00542700597438911	0.0228500547199931
chr11	78715069	78715469	401	*	2.5824298167888	3.37236546957387	1.92839686191878	1.00350084942172	0.00552427679256574	0.0231589162161067
chr10	49001988	49002388	401	*	3.66981540617511	4.2869730067813	3.22184791193659	0.803132925913036	0.00573179717207005	0.0237716161945723
chr21	18954366	18954766	401	*	1.9044508796112	2.85880127228857	0.991632704901107	1.16636729970475	0.00573501832179132	0.0237747934196178
chr10	12513918	12514318	401	*	4.98925580264383	5.44284131309977	4.69462379155436	0.63531706578337	0.00580682171759626	0.0239920748432626
chr2	207310308	207310708	401	*	6.0265332436318	6.39356781594519	5.80078336266657	0.545202553863461	0.0059278850430098	0.024382756646457
chr7	76233839	76234239	401	*	4.60438198400554	5.06838651828032	4.3009409583162	0.669036400610376	0.00604000296766443	0.0247199078485324
chr2	12625301	12625701	401	*	2.2427194170242	3.06313949428268	1.54615520935406	1.05302742317676	0.00606729255954848	0.0247610031208865
chr10	60611415	60611815	401	*	2.72643767144106	3.46443471150964	2.14018482547105	0.973828062958487	0.00628761290789433	0.0253283042429487
chr1	110643817	110644217	401	*	4.13890416287769	4.66773134757035	3.77789931200139	0.760947729972897	0.00630992821360428	0.0253719604209769
chr2	149597801	149598201	401	*	3.64429063253972	4.21849546452313	3.2399311792051	0.79873056620169	0.00634754826189597	0.0254532742725468
chr12	57868773	57869173	401	*	4.01203751992032	4.56412545425531	3.62914213644469	0.74577834769099	0.0063758572250087	0.0255456356503865
chr9	100679867	100680267	401	*	2.89140017890446	3.61530954972209	2.32259353296124	0.912132333833762	0.00638229233110921	0.0255608432317873
chr12	124395322	124395722	401	*	4.2656219299401	4.79468727267305	3.90439639526621	0.745628871630424	0.00647029902959546	0.0258065798198527
chr10	132517194	132517594	401	*	4.5725321648006	5.09785233430244	4.21476890355563	0.707785729691733	0.00650216786367357	0.0258851137898632
chr18	73475976	73476376	401	*	1.71966848098624	2.61501593745956	0.90862915031431	1.16313326163968	0.0065113810657549	0.0259064150537266
chr12	113103988	113104388	401	*	3.23920401122877	3.8564902835338	2.79110189150796	0.825901109822087	0.00706377993037878	0.02751634949549
chr2	110980689	110981089	401	*	2.79235948352433	3.47882021267781	2.26813897151424	0.921622705302795	0.00709532989936242	0.0275948492953517
chr12	99111510	99111910	401	*	3.53342415991097	4.0816501051471	3.15421094422861	0.799228259284706	0.00710936893583878	0.0276312580236002
chr2	194346159	194346559	401	*	1.70104610739088	2.69334684879877	0.716322443911948	1.17761291232038	0.00715496529802649	0.0277487721049614
chrX	153871469	153871869	401	*	4.06443918123996	4.60404782119331	3.69337310702764	0.731828772369148	0.00738049614571485	0.0283146103092853
chr10	55330377	55330777	401	*	1.64803582476325	2.64437933810688	0.65532111305284	1.14613533669842	0.0074358611338943	0.0284620075970879
chr3	34947845	34948245	401	*	2.46934257827343	3.26154977425254	1.8122137962952	0.990287100948471	0.00755269057131961	0.0287840438774731
chr2	123303732	123304132	401	*	1.72658848857353	2.66732867693748	0.838270456225847	1.20321585741013	0.00764836542014425	0.0290116610766459
chrX	71543294	71543694	401	*	1.39921655978871	2.44661530332632	0.299474872635132	1.23045725962196	0.00781676297473139	0.0294778531768538
chr8	55533628	55534028	401	*	2.25207932928236	3.0816170117083	1.54236714015303	1.02971896174238	0.00787051716154888	0.0296107568735196
chrX	133229390	133229790	401	*	3.17729504842538	3.7896402849936	2.7343450096585	0.85750444845996	0.00808045353870966	0.0302127845825731
chr6	38209865	38210265	401	*	2.50827653573674	3.24405327193147	1.92479873112432	0.966734452996731	0.00808649909699836	0.0302237195118997
chr11	86515679	86516079	401	*	2.57561380782708	3.32752213610328	1.97175257950433	0.951968352424476	0.00811096997298942	0.0303034850379744
chr2	221606415	221606815	401	*	2.54900657967584	3.31147285164736	1.93152100100424	0.958658612920641	0.00820415116853212	0.0305690649927145
chr21	42474243	42474643	401	*	3.49116218566384	4.07397061969145	3.07827554166764	0.812065060215555	0.00827205498035529	0.0307001257654888
chr18	76371510	76371910	401	*	2.75284514929892	3.4612875796971	2.2027614266793	0.931156693402707	0.00848937360138972	0.0312777446787863
chr15	74223573	74223973	401	*	3.90687713129452	4.51571437389836	3.46756313611919	0.787991526838996	0.008589149445521	0.0315185006557125
chr6	54801633	54802033	401	*	3.51392151482622	4.1109021718958	3.08676490213945	0.802973199310209	0.00870867400855973	0.0318484890856844
chr1	39183765	39184165	401	*	1.71842070387171	2.66864960335637	0.813090267058254	1.18275578334062	0.00872245920019316	0.0318748282621398
chr2	54310326	54310726	401	*	1.77899268884012	2.76597469995897	0.804681480524505	1.17181741696901	0.00889612996972484	0.0323507783052255
chr9	113622947	113623347	401	*	2.63841549549899	3.37329164397763	2.05606055356858	0.912965975453621	0.0089153348929594	0.0323943166960095
chr18	2418027	2418427	401	*	1.58644065141854	2.69408832216233	0.343566411103614	1.2720452273432	0.00893868727059497	0.03245678572495
chr20	63130293	63130693	401	*	3.77336855957204	4.30208022399442	3.41247072768352	0.730411863016335	0.00901537418987003	0.0326556536730424
chr11	43035080	43035480	401	*	2.39101318539989	3.24354685964946	1.64721557725761	0.992633780658705	0.00908159543398893	0.032779739402348
chr13	102045713	102046113	401	*	2.49368095719045	3.32841393190754	1.77638537632259	0.953579244341649	0.00912096065347636	0.0328721187079513
chr1	241828630	241829030	401	*	3.38806554868661	4.06464067644117	2.87520107921542	0.831744860614221	0.00925054863120427	0.0332155405801194
chr10	29370565	29370965	401	*	2.58161433613224	3.32555353538489	1.98788715741362	0.894939838406299	0.00935775717109518	0.0335020350500391
chr7	26618927	26619327	401	*	2.55017329221609	3.29469716193198	1.95570692002639	0.923502657029434	0.00937749993425968	0.033528808615976
chr13	61727859	61728259	401	*	2.34473618908641	3.14001287950436	1.68340570933735	0.939359588162117	0.00969508316646548	0.0343498599616165
chr2	179438647	179439047	401	*	2.21484508128953	3.0249482026366	1.53291688098841	0.962521807480864	0.00980657663582839	0.0346215414295888
chrY	13751308	13751708	401	*	2.8584033944653	3.5491907304172	2.32915973388811	0.86394905322812	0.00981929568187602	0.0346411873891757
chr8	104417037	104417437	401	*	2.638510629405	3.37392425069985	2.05548574994176	0.895259435187863	0.00988214064480119	0.0347664214127668
chr5	52598966	52599366	401	*	2.76909646173171	3.46432605820283	2.23466133637754	0.865742408089714	0.0100874314002858	0.0353297235733699
chr11	95254178	95254578	401	*	4.48396895305561	4.96550409254887	4.16543749458453	0.66000439008642	0.010221273243318	0.035759685725539
chr7	24200013	24200413	401	*	2.74414587707093	3.45039451119647	2.19668212168287	0.869999652018581	0.0103214898425946	0.03600623473908
chr19	6092421	6092821	401	*	4.07718420472814	4.56969804993303	3.74902628156895	0.668521266922345	0.0104552201894755	0.036341835001752
chr13	96701025	96701425	401	*	2.53437615198404	3.29390655878552	1.92070208606951	0.930290229655856	0.0104708000363697	0.0363595409519421
chr16	15395724	15396124	401	*	3.23171352332444	3.84692633170357	2.78577782123785	0.796870468409292	0.0106170087987447	0.036798537296723
chr2	122960993	122961393	401	*	3.52579875283024	4.15867497810254	3.06120142810749	0.779629837031874	0.0107392559735896	0.0370630630250328
chrY	26670912	26671312	401	*	4.22333755439096	4.73425683167258	3.8787279627708	0.674105219731694	0.0107556171825988	0.0370930900271676
chr18	51330085	51330485	401	*	1.38376183163613	2.44891624318187	0.24390017506389	1.21091668385125	0.0107890594171253	0.037172216607324
chr6	129267020	129267420	401	*	2.84391607543862	3.52181785002145	2.32953731293664	0.856036542453752	0.0109000441127363	0.0374444935039868
chr17	51732027	51732427	401	*	2.57376448839845	3.27821866537165	2.02843729964783	0.898763840223289	0.0109200506161763	0.0374866253693908
chr17	27915651	27916051	401	*	2.63135643307429	3.3583310650422	2.05878611661099	0.902413249861596	0.0109807928819092	0.0375888948962829
chr8	11018031	11018431	401	*	3.99248367279171	4.46337677524805	3.68315358090834	0.689009151278808	0.0113217793682254	0.0384432368169338
chr9	36818968	36819368	401	*	3.33247659692915	3.91139043020187	2.92346251119714	0.761665954007084	0.0113329768318267	0.0384677699402067
chr6	12060820	12061220	401	*	4.95765939778048	5.36970915123096	4.69701074161511	0.584379553025632	0.011397897082586	0.0386064643640786
chr2	187994909	187995309	401	*	3.42830194081101	4.00229690605064	3.0241492291965	0.768751275835519	0.0114868253111855	0.0388131250221633
chr20	58457203	58457603	401	*	2.59124754579078	3.30960317706427	2.0292149150522	0.913094316776905	0.011555870212173	0.0390191935616052
chr9	78972310	78972710	401	*	2.30638687568971	3.04485828203113	1.7195398968646	0.912442258139006	0.0116119230866779	0.0391402238675214
chr2	184425091	184425491	401	*	1.36098302645486	2.38718196010982	0.307113159373422	1.18071321914815	0.01162324149064	0.0391647427262901
chr4	164204452	164204852	401	*	2.21649090768589	3.02480085356819	1.5370809062328	0.946201957853131	0.0118407874398911	0.0396906145960211
chr9	37324242	37324642	401	*	3.38945645006573	3.9955310564681	2.95299330082519	0.765339872174687	0.0118886184140945	0.0397963137944282
chr5	160197694	160198094	401	*	4.06102004273632	4.58404972816882	3.70536574810605	0.70266907434422	0.0121032777076448	0.0403887461477711
chr4	100827108	100827508	401	*	3.39570537411684	3.97404862027323	2.98725689813596	0.740452554109757	0.0121276915629226	0.0404423433523907
chr8	141706618	141707018	401	*	4.54010560723269	4.99496949996904	4.24439906052099	0.642153311964896	0.0123864642381531	0.0410574671097706
chr2	125254018	125254418	401	*	2.87956124937205	3.54985314462877	2.37382844415513	0.833463761336296	0.0125823352886148	0.0415881087459359
chr7	55552685	55553085	401	*	2.47452995713456	3.1539127605141	1.95845715486293	0.893191997643267	0.0127442359733076	0.0419494157598609
chr4	129282264	129282664	401	*	2.78674208495934	3.48026816996627	2.25430187440752	0.835878668105771	0.0127791643613058	0.0420199053145597
chr10	2714575	2714975	401	*	1.84481774155711	2.66827231920376	1.14390015088732	1.02734627277201	0.0127954110570839	0.0420464067447574
chr2	223001438	223001838	401	*	5.003120442886	5.40487058512652	4.75062850802804	0.571560855212327	0.0129771295187981	0.0424993311667368
chr3	14598117	14598517	401	*	4.8112510588097	5.20473624903651	4.56522964345814	0.565502771291836	0.0132469358123184	0.0431646359401063
chr1	50251719	50252119	401	*	3.67813006983427	4.22806668653417	3.29728820986094	0.724144404070137	0.0132471394066497	0.0431646359401063
chr21	42097896	42098296	401	*	3.43467891224065	4.05553853264369	2.98282826042086	0.781382595257692	0.0135907867418552	0.0439736648206235
chr14	95256274	95256674	401	*	2.97389178652036	3.57660358755139	2.54088389659407	0.797365719515476	0.0138087971035396	0.0444414726323289
chr1	37391651	37392432	782	*	3.85891105160401	4.36664104749212	3.51718077575912	0.671509700604387	0.0138901568298068	0.0446527116468123
chr8	132516463	132516863	401	*	2.83006959299964	3.46242686726062	2.36602728641497	0.825560982631417	0.0139608143009319	0.0447967281942427
chr5	97550119	97550519	401	*	2.89212139600519	3.53585189608821	2.4158199588735	0.805027634306784	0.0139758253135988	0.0448300405223223
chr2	16105974	16106374	401	*	2.22906684582593	3.02788238457155	1.56286579314754	0.944227259403126	0.0142697763863154	0.0454866736422247
chr3	96449418	96449818	401	*	2.60229285543068	3.22621382036072	2.14721559265716	0.841899592437256	0.0143129145416491	0.0455311177910946
chr4	92812739	92813139	401	*	1.18825962647947	2.15364325132564	0.255096019277649	1.13090464202988	0.0143638724322188	0.0455311177910946
chr5	20523070	20523470	401	*	2.32783320130607	3.08210811430948	1.72093785670365	0.891873636306225	0.0146968699482983	0.0462992040371238
chr7	128360706	128361106	401	*	5.52820311991145	5.86275941710402	5.32646973843691	0.472683781960689	0.0147227788727171	0.0463057455678442
chr14	57089966	57090366	401	*	3.04536350587209	3.62977234123677	2.6308794595502	0.764683168194507	0.0148565975516213	0.0466055363426954
chr16	997510	997910	401	*	4.38778941268612	5.03552037107668	3.9071278265339	0.807653434430792	0.0150126282797707	0.0469581047355617
chrX	39730129	39730529	401	*	3.1039984985574	3.71785928499947	2.6594720063072	0.759891832150058	0.0151008969873318	0.0471580414141636
chr11	44808373	44808773	401	*	3.80867064910474	4.32749031072852	3.4568760247521	0.678851249853265	0.0152204508033155	0.0474854528283851
chr7	11429084	11429484	401	*	2.01004403937936	2.83528895927155	1.30654748383324	0.908137089136307	0.0152263334301112	0.047488506582028
chr12	99154591	99154991	401	*	3.96207259925238	4.47231913447237	3.6180713745819	0.685107822307497	0.0152884936376664	0.0476269619646131
chr5	88268827	88269227	401	*	5.52967127111216	6.10437457724542	5.12482052676117	0.747304019700587	0.0154118133063635	0.0478512343888502
chr8	3994507	3994907	401	*	3.47968744549016	4.02457980174403	3.1036371719469	0.739817666261937	0.015892046025085	0.0489028979408098
chr18	53021249	53021649	401	*	2.28544032345183	3.00289547451298	1.72450059016805	0.886889283140815	0.0159157146555273	0.0489449922909262
chr5	9835358	9835758	401	*	2.54910495109243	3.22634197045786	2.03548534216812	0.8230598178729	0.0162887130154284	0.0498073561229581
