seqnames	start	end	width	strand	Conc	Conc_sp	Conc_control	Fold	p.value	FDR
chr1	23554851	23555251	401	*	4.51470426299313	4.00531726172908	4.71475601653888	-0.568427325125955	0.0345241063473263	0.0837084241030316
chr14	67695564	67695964	401	*	3.77333013338587	3.15867497810254	4.00409512208442	-0.654838803402237	0.0345391976340919	0.0837240525378087
chr11	2178866	2179266	401	*	3.59068237785134	4.10208814699364	3.24563251031702	0.637186273775417	0.0345803205380344	0.0838027587813626
chr19	7488870	7489270	401	*	3.63934119900243	2.96404725087693	3.88653678122339	-0.659163579868205	0.0346022983662798	0.0838350406252323
chr17	50478704	50479104	401	*	4.38809282653332	3.83545699167755	4.60111443451322	-0.589082632660321	0.0346344242008722	0.0838918869337785
chr9	89661927	89662327	401	*	3.85554797294878	3.13790708421245	4.11371048419601	-0.672765974794002	0.0346778175964444	0.0839759903985915
chrX	130170848	130171248	401	*	4.91989408257709	4.46432605820283	5.10308011509013	-0.521416208282565	0.0347154861344296	0.0840457287472129
chr6	169701968	169702368	401	*	5.95968159646673	5.61546776258728	6.10520442539664	-0.432769973425614	0.0347239736387442	0.0840457287472129
chr2	150487504	150487904	401	*	4.01813994295106	3.43494525668409	4.2400268763142	-0.616232724957732	0.0347580484679434	0.0841071817500161
chr8	41932133	41932533	401	*	2.79136405712189	1.83386540890934	3.1046395399717	-0.779973622974865	0.0347829886339266	0.0841317853917785
chr3	12003967	12004367	401	*	5.38886215437808	5.0248917405626	5.54135504393526	-0.462381592556043	0.0347855915643	0.0841317853917785
chr8	48514385	48514785	401	*	5.3220816345793	4.95293605876812	5.47637908966927	-0.452736249004414	0.0348060613100692	0.0841498604181659
chr1	147670347	147670747	401	*	3.96931023269202	3.4055196486402	4.18559602504315	-0.622977574381201	0.0348130477644296	0.0841498604181659
chr17	16215368	16215768	401	*	4.31546672485973	3.71649742824403	4.54183623674923	-0.599613793668313	0.0348191336942989	0.0841498604181659
chr13	108788058	108788458	401	*	3.0171240021553	2.1567307519241	3.3094331768826	-0.738175301478652	0.0348961545108455	0.0843149601504559
chr19	57410968	57411368	401	*	3.38814972856731	2.53456218864644	3.67892392853739	-0.721345686994051	0.0349237682823443	0.0843606315904771
chr7	46811539	46811939	401	*	4.15582598443862	3.60483339463685	4.36836396977307	-0.617434034830245	0.0349402397798633	0.0843680539847635
chr2	3651988	3652388	401	*	3.97053885804208	3.37427126069292	4.19614510227572	-0.613060213305865	0.0349494235598906	0.0843680539847635
chr1	145607779	145608179	401	*	4.89556915428459	4.45835582699831	5.0728109915725	-0.533300114592148	0.0349556306037131	0.0843680539847635
chr20	54207822	54208222	401	*	3.65688325673136	3.0249482026366	3.89242021469892	-0.64699970488964	0.0349616894507286	0.0843680539847635
chr4	95472506	95472906	401	*	2.39420317976309	3.02325761629283	1.93368360059739	0.74769859144575	0.0349875888902814	0.0844095193855219
chr11	60785921	60786321	401	*	4.31127458585054	4.70506053573957	4.06501886590764	0.566019221609195	0.0351737657626932	0.0848375461135545
chr20	49713803	49714203	401	*	4.34395135686828	3.87978187196365	4.52988876496859	-0.55896912706235	0.0352204309185552	0.0849289474639663
chr19	7006247	7006647	401	*	2.00270048151358	2.76834719026255	1.38106567930455	0.819015308083411	0.0352546275958777	0.0849848710554721
chr11	44095519	44095919	401	*	3.10959069489183	2.32889141835525	3.38335446960363	-0.730631154240931	0.0352611742979024	0.0849848710554721
chr7	80833819	80834219	401	*	3.54302844350868	4.04464028240131	3.20678796781792	0.612719684473877	0.0353540217469207	0.0851874462794675
chr4	157220412	157220812	401	*	4.81725507736986	4.3583310650422	5.0015171767608	-0.520929643248747	0.0354411418604146	0.0853634499826576
chr18	78493477	78493877	401	*	2.07873437212341	2.79028771196045	1.52492037184019	0.788200724720746	0.0354557526603619	0.0853634499826576
chr3	184685606	184686006	401	*	2.65888547171096	3.34368633360446	2.13658343463675	0.728847450934173	0.0354597390409059	0.0853634499826576
chr6	57046424	57046824	401	*	4.60278003303897	4.06238831703167	4.81218087236311	-0.564629792125059	0.0354668519961632	0.0853634499826576
chr7	103735422	103735822	401	*	3.23290668294852	3.76676788977606	2.86722218239952	0.648922394912137	0.0354711403067136	0.0853634499826576
chr8	22066673	22067073	401	*	3.65297377244413	3.04681403889426	3.88136577849971	-0.652081347949852	0.0354915657798393	0.0853892939576683
chr17	32627152	32627552	401	*	3.59112049769185	2.85640748577722	3.85359120798392	-0.66768335441609	0.0354995144024755	0.0853892939576683
chr17	73192871	73193271	401	*	4.43212553675161	3.91147013189	4.63560543388206	-0.562716624771248	0.0355092576709956	0.0853915200610681
chr1	150293641	150294041	401	*	4.0963607812954	3.59051541380297	4.29532783958691	-0.591553312233664	0.0355763442320447	0.085531608128878
chr12	79934974	79935374	401	*	5.96283685249765	5.60308911690422	6.11385081974915	-0.437451548089294	0.0356353651055446	0.085652240179224
chr6	31729411	31729811	401	*	3.16388627201857	2.29250364968737	3.45865536997669	-0.716863130938876	0.0356811379351074	0.0857409776088288
chr16	31094613	31095013	401	*	5.06629768294338	4.62401569449181	5.24519103530222	-0.520378191197041	0.0356983769888375	0.0857611219945182
chr1	154870139	154870539	401	*	4.31328907738398	3.77687635972272	4.52150466350949	-0.580679282079134	0.0357320916046588	0.0858208271576179
chr13	48037674	48038074	401	*	5.83303565283139	5.48569365773123	5.97967071415105	-0.425222056995229	0.0357532586026642	0.0858503734957103
chr11	64395987	64396387	401	*	2.8812297537421	2.00743673948936	3.17653534897118	-0.769136782068783	0.0358169072722729	0.0859818864711677
chr2	15940349	15940749	401	*	4.71559444347772	4.17494902246706	4.92507071199248	-0.575407035259389	0.0358462728264247	0.0860310547834193
chr6	11232452	11232852	401	*	3.78134864357386	3.13817954887849	4.01994911587465	-0.637861952169024	0.0358646241802141	0.0860537711995029
chr1	56396537	56396937	401	*	1.97720574080341	0.534976106166582	2.37336625138565	-0.918567136383485	0.0358823433126937	0.0860749597820475
chr20	1118422	1118822	401	*	4.65857006023342	4.16535183112954	4.85364134714226	-0.534648333767882	0.035896556669924	0.0860847481746257
chr11	15289736	15290136	401	*	2.19013531273276	1.00773499041193	2.54593091897908	-0.885726529749317	0.0359042025895614	0.0860847481746257
chr3	158644352	158644752	401	*	5.14653632948237	4.7538642925036	5.30892845822451	-0.47781208893814	0.0359720170937032	0.0862259934493618
chr19	54231575	54231975	401	*	3.28981312730379	2.56265780488159	3.55038450629071	-0.688509108181491	0.0359900480106129	0.0862478656111793
chr1	205227631	205228031	401	*	4.28508311152584	3.74120301927149	4.49551957564967	-0.575121040230375	0.0360109293010647	0.0862765544282272
chr15	100350122	100350522	401	*	2.94835459421299	2.04108450654973	3.25099940344622	-0.738284583051999	0.0360198378307851	0.0862765544282272
chr1	168225650	168226050	401	*	3.82175143877052	3.174585977226	4.06143442114033	-0.638000564631575	0.0360529921615883	0.0863346132771566
chr6	20534299	20534699	401	*	2.5210884955203	1.53373399716973	2.8404741346304	-0.793532369864301	0.0360698078503096	0.0863535276198758
chr11	134068798	134069198	401	*	3.65190394984649	2.96435460706604	3.90231521242844	-0.668181485493362	0.0361170707365234	0.0864453072200921
chr16	48365766	48366166	401	*	3.38508750791112	2.693532252869	3.63654242620599	-0.681866810618677	0.0361384339183918	0.086475066485225
chr13	108218285	108218685	401	*	4.97060609043936	4.5206722815309	5.15197810891931	-0.502073230667171	0.0361843411919465	0.0865635276933818
chr2	141226634	141227034	401	*	2.98640877151199	3.49184174674559	2.64674478527603	0.67994855835378	0.03622804081594	0.0866284354351966
chr9	84937066	84937466	401	*	2.46032970002252	1.42150939106822	2.78989806240596	-0.821294785187636	0.0362293642619317	0.0866284354351966
chr2	162172737	162173137	401	*	1.59833726513613	2.45165205039159	0.853357917385406	0.830828872360569	0.0363150543991506	0.0868118950386014
chr8	60678375	60678775	401	*	4.51873752068411	4.00479440649732	4.72017957024652	-0.56990501129877	0.036386895782312	0.0869621665241632
chr2	237085631	237086031	401	*	4.86811281343542	4.39731741979335	5.0561549691572	-0.529530930166042	0.036453768433679	0.0871004918607814
chr10	101042839	101043239	401	*	4.27716068261472	3.76549264983609	4.47790920830705	-0.566969010430758	0.0365040934800687	0.0871992208339875
chr10	97096343	97096743	401	*	3.58323459307875	2.94508044185626	3.8204712447366	-0.657164591903147	0.0365419558194063	0.0872681381393664
chr7	151459969	151460369	401	*	2.88769653723087	1.9196292736253	3.20315238398607	-0.750455287329164	0.0366176440533478	0.0874273335829931
chr18	23515930	23516330	401	*	2.12782240084537	0.834201785863563	2.50192930390183	-0.872090319354741	0.03664669625086	0.0874751310064896
chr10	31928706	31929106	401	*	5.49757019854914	5.13874022851417	5.64826195966405	-0.441110010640803	0.0366568722326427	0.0874778587237338
chr19	21836021	21836421	401	*	4.51929475940685	3.9957566039434	4.72364607275102	-0.572800356831568	0.0366780764805713	0.0875068964370171
chr1	180154552	180154952	401	*	5.37925765353503	4.96347330241983	5.54943151969663	-0.479544647737076	0.0366946422307075	0.0875156727229385
chr9	100472912	100473312	401	*	4.65747917261142	4.16701745910591	4.85169405583611	-0.552661547058422	0.0366998292986218	0.0875156727229385
chr1	44775352	44775752	401	*	5.54562473911262	5.22319269765357	5.68331147252555	-0.425164701418084	0.0367375981562204	0.0875841704935595
chr11	119797000	119797400	401	*	3.20758903791328	3.69214722636979	2.88642057311153	0.641685534753642	0.0367487271528658	0.0875891394901187
chr12	70243571	70243971	401	*	4.9166494448653	4.49309206187113	5.08940326311989	-0.495258171549764	0.0367829708355716	0.0876491854261013
chr18	55234675	55235075	401	*	2.99150295077475	2.1193866904666	3.2864354555412	-0.733101517310664	0.0368265603729388	0.087731466334942
chr3	129428461	129428861	401	*	4.17843284241211	3.64270310798659	4.38644455630365	-0.589628127968956	0.0368358212512567	0.0877319062761645
chr10	97701401	97701801	401	*	2.54203132881473	1.48117779746168	2.87582806416818	-0.823426968773037	0.0368448639844239	0.0877319062761645
chr3	141051136	141051536	401	*	4.441330494999	3.93119550479369	4.64161089045657	-0.546756812284449	0.0368642280263333	0.0877564366290588
chr19	52897539	52897939	401	*	4.2824089262225	3.72813406834654	4.49591220467737	-0.581847107090681	0.0369311564786129	0.0878941556497635
chr8	131903903	131904303	401	*	4.60964451807404	4.13923263190415	4.7975651979369	-0.546273934209054	0.0370253788474084	0.0880967490806641
chr18	22933303	22933703	401	*	4.55329979236021	4.08348590947386	4.74103097002244	-0.545020899449505	0.0370581985770596	0.0881531798133738
chr14	69152959	69153359	401	*	4.59223065001201	4.09227334905881	4.78938665122306	-0.544976936667485	0.0371036446072613	0.0882368300155223
chr2	69013192	69013592	401	*	3.04003298935525	2.22544468063921	3.32183762420038	-0.7247072590916	0.0371157929025807	0.0882368300155223
chr3	52455234	52455634	401	*	4.57540389662631	4.09213271856728	4.76737467314365	-0.547863407263877	0.0371206986248697	0.0882368300155223
chr6	113858834	113859234	401	*	4.33835009678212	3.81207033292571	4.54352806045847	-0.562462989757389	0.0371483031710457	0.088280777400836
chr7	112789877	112790277	401	*	4.33575388937277	3.7047171589276	4.57104456116812	-0.613743425633521	0.037179613413335	0.0883129736093293
chr7	30028206	30028606	401	*	4.22493436964375	3.70673328168228	4.4276705705237	-0.585976023110048	0.0371800901905448	0.0883129736093293
chr4	39135278	39135678	401	*	2.87438194712599	1.91994623888135	3.1870219174589	-0.745686460132559	0.037231553855801	0.0884059429480858
chr6	104859646	104860046	401	*	4.40229499519933	3.91162952205812	4.59657325660333	-0.554124784901689	0.0372374887737755	0.0884059429480858
chr7	149090562	149090962	401	*	4.8735406610678	4.37380856215169	5.0706272022985	-0.544870969411477	0.0372670417782579	0.0884544197501593
chr3	129315982	129316382	401	*	4.77348703890138	4.32617948683864	4.95401029072863	-0.517967257631081	0.0373539384137795	0.0886389462384319
chr7	79452127	79452527	401	*	4.39763119278275	3.86701633860319	4.60411211013911	-0.559334677155009	0.0373854794764856	0.088672958968411
chr7	6589787	6590187	401	*	4.9643559776324	4.53597944728143	5.13870005583159	-0.512612294579858	0.0373865852403988	0.088672958968411
chr1	109253461	109253861	401	*	5.11487775259575	4.71073231695692	5.28115371520519	-0.485803787772633	0.0375080969060789	0.0889393757195074
chr8	12194111	12194511	401	*	4.05446762562422	3.49492299813038	4.26951477877654	-0.613296175607955	0.0375498723474312	0.0890166374082066
chr13	95644429	95644829	401	*	4.29003262630938	3.78955356025181	4.48734950315561	-0.560041104093015	0.0376163642195954	0.0891524403089969
chr1	41516053	41516453	401	*	3.36666317532233	2.58872880831168	3.6397605385858	-0.677965280558249	0.037648129421279	0.0891889199895527
chr7	17940343	17940743	401	*	4.8295587079094	4.40487058512652	5.00268629120616	-0.511582359631016	0.0376501760550693	0.0891889199895527
chr14	24429827	24430227	401	*	4.32473144966138	3.80031936986534	4.52934649088609	-0.562105087666507	0.0376774137217195	0.0892316151824728
chr6	72182869	72183269	401	*	3.63429496315556	3.02450611027536	3.86370286020034	-0.635561916398416	0.037718721239954	0.0893076030532309
chr2	65432366	65432766	401	*	5.70349955611297	5.34272714325533	5.85487293670485	-0.449279344139228	0.0377411439453576	0.0893388506396584
chr15	48645666	48646066	401	*	5.12926143990319	5.41875690187936	4.95934410762379	0.435834301490834	0.0378197703764683	0.0894816000485304
chr19	11422062	11422462	401	*	2.82032928418263	1.92294356963704	3.12082868524176	-0.756130482750338	0.0378204101464626	0.0894816000485304
chr10	79904653	79905053	401	*	3.22063315782549	2.3902660376221	3.50610278097607	-0.713735471638137	0.0378291687937509	0.0894816000485304
chr3	97821768	97822168	401	*	4.14546336658126	3.56179814208282	4.36748492320952	-0.584713427918282	0.0378756621095878	0.089569697648168
chr2	222971740	222972140	401	*	2.51902604423435	1.42106159962292	2.85977333842114	-0.819058714677279	0.0379018999581211	0.0896012539868354
chr2	136025296	136025696	401	*	4.06464309684659	3.52108677722925	4.27498357640174	-0.592302539725541	0.0379075111094656	0.0896012539868354
chr13	46211650	46212050	401	*	2.66102682495385	1.74124491940385	2.96636182391828	-0.760785684938972	0.0380068770494828	0.0898142014024381
chr1	23868102	23868502	401	*	4.14169344768972	3.61633351559717	4.346594291375	-0.578739592468711	0.0380361431977179	0.0898614322338863
chr14	77707783	77708183	401	*	3.65596336716022	3.02619523509109	3.89090590452536	-0.648138158695911	0.0380547850866006	0.0898835460435708
chr1	222713098	222713498	401	*	4.66536892969159	4.20098737956932	4.85137389873202	-0.525145925703139	0.0381178323816205	0.0899908906388603
chr1	145287459	145287859	401	*	2.69549217308892	1.63939607075302	3.02838241753491	-0.778761216648887	0.038118817988497	0.0899908906388603
chr11	65382247	65382647	401	*	4.49917180556729	4.00572549547972	4.69431385744359	-0.559485145885599	0.0381319025879198	0.0899998402781903
chr14	23071445	23071845	401	*	3.05801436642362	2.26142471383635	3.33557756399508	-0.711813883633343	0.038143283455661	0.09000476534713
chr20	13638790	13639190	401	*	5.35720894701213	4.96435460706604	5.51966311064224	-0.476090564533168	0.0381911780221865	0.0900958265449097
chr1	204989326	204989726	401	*	3.18325649634753	2.42128551271906	3.45247511224167	-0.706989682693124	0.0382831775526519	0.0902908649342136
chr2	106582092	106582862	771	*	3.55061860797013	2.80993975361503	3.81457983743899	-0.660558399973409	0.0383265018661465	0.0903710358100225
chr2	119544159	119544559	401	*	4.34062816570735	3.83587698708967	4.5392594029877	-0.568748491896407	0.0383436219519435	0.0903893950785347
chr6	118934932	118935332	401	*	3.7006182507686	3.06342645027337	3.93759249939688	-0.634863830331942	0.0383717978134403	0.0904338014177066
chr6	30489367	30489767	401	*	3.50972702216847	2.83369719101669	3.75711666697096	-0.655786055344546	0.0383869009896766	0.0904473842296907
chr13	49098169	49098569	401	*	3.14316348471398	3.71858826977016	2.73760106076461	0.650196154105999	0.0385253459404466	0.0907515081701009
chrX	15790258	15790658	401	*	4.44050657261121	3.93225387076257	4.64021130309401	-0.545233837136202	0.0385682403936394	0.0908152306179199
chr18	10525922	10526322	401	*	4.9292594745864	4.4781495003327	5.11101094979589	-0.506580058216816	0.0385724431966269	0.0908152306179199
chr5	151157578	151157978	401	*	3.79334330904005	3.11807957165911	4.04053092159428	-0.627193786247079	0.038580530644581	0.0908152306179199
chr5	138611062	138611462	401	*	4.19056744291886	3.61604011167584	4.40996447110505	-0.600535187224086	0.0386061338058886	0.0908534142834084
chr6	166956453	166956853	401	*	4.63867597919007	4.19365692342365	4.81845795426333	-0.542629956936012	0.0386197385090277	0.0908633497865463
chr4	151015682	151016082	401	*	5.72739595083805	5.38203200837928	5.87332808633875	-0.42758731822271	0.0386449884396714	0.0909006723463147
chr2	227471942	227472342	401	*	3.88348004311994	3.26079924909023	4.11647044353047	-0.61842215423633	0.038697400837403	0.0909946193047827
chr8	98825835	98826235	401	*	4.14317302713092	3.62885482229206	4.344729280402	-0.566893536048754	0.0387037212842214	0.0909946193047827
chr14	88323080	88323480	401	*	3.60482816421538	2.9208123412378	3.85431580489131	-0.652269051570314	0.0387206132871214	0.0910122376389524
chr19	9538463	9538863	401	*	3.631756722157	2.8991010829714	3.89371162440774	-0.657184177247247	0.038758268987887	0.0910786403491138
chr2	170362831	170363231	401	*	1.96975751466299	2.68946004221512	1.40608735634443	0.783926305263634	0.0388007423730195	0.0911563292431637
chr11	117327706	117328106	401	*	4.8557624721471	4.37458738402499	5.04707630785461	-0.550340340644041	0.0388725779849571	0.0912971882320898
chr19	34772978	34773378	401	*	4.25342377356123	3.73038885248507	4.45762312932533	-0.584097461609348	0.0388795543441903	0.0912971882320898
chr18	46658131	46658531	401	*	2.42854817940776	1.42150939106822	2.75187992032684	-0.80457088529478	0.0388906354391481	0.0913010699618692
chr7	33109290	33109690	401	*	4.40882480724603	3.91305802051155	4.60468598346752	-0.568147573828364	0.038910822823048	0.0913263228837607
chr1	245156543	245156943	401	*	3.86021750876833	3.24563051932169	4.09096352808992	-0.627790973995909	0.038967960991027	0.0914382685333428
chr9	62838365	62838765	401	*	5.3286604210777	4.93758861717527	5.49050756401409	-0.458086878739577	0.0390111797469931	0.091517505976231
chr13	44045216	44045616	401	*	3.40823915589935	3.93421137875187	3.04987433815383	0.626646891400389	0.0390224949201915	0.0915218795851623
chr13	75537711	75538349	639	*	5.06832820044458	4.65533177276629	5.23757220248582	-0.486218854735418	0.0390407586729293	0.0915425440650477
chr18	55321710	55322110	401	*	2.67875300977139	1.74160359714224	2.98777560993086	-0.773373011705985	0.0390738818154747	0.0915980323168863
chr16	83807670	83808070	401	*	3.15144087859374	2.3902660376221	3.42046464868229	-0.700869446662429	0.0391328742099624	0.0916952392163463
chr3	47788990	47789390	401	*	4.09747060346867	3.52020197533629	4.31765721801997	-0.583485902290489	0.0391342857993762	0.0916952392163463
chr4	47485113	47485513	401	*	3.90506181703102	3.29378427212379	4.13488549526663	-0.607079318680449	0.039149055555537	0.0917076569907645
chrX	68828720	68829120	401	*	5.26004881119266	4.86783534578577	5.42228484863874	-0.458817341664192	0.0391654371930109	0.0917238437187709
chr19	44212258	44212658	401	*	4.14018817323811	3.6175521860378	4.34426701714618	-0.581901207793179	0.0392953939728241	0.0920015362264935
chr5	31532018	31532418	401	*	5.63620351904676	5.25284274204777	5.79541314598905	-0.454829131161117	0.0393070449034959	0.0920015362264935
chr10	73647369	73647769	401	*	3.74817644977814	3.15726856797025	3.97226306092448	-0.613053690182654	0.039312511039367	0.0920015362264935
chr16	47965468	47965868	401	*	4.36338942464935	4.7539531893242	4.11963941090882	0.543611782362796	0.0394185231322995	0.0922273442892459
chr1	44213255	44213655	401	*	3.65115586393465	3.04695915683305	3.87899699956255	-0.646258924343594	0.0394411651932957	0.0922580298869265
chr7	44200705	44201105	401	*	4.8337369201608	4.40405129969019	5.00851176365444	-0.502636168191508	0.039514249708661	0.0924066636509714
chr15	45279115	45279515	401	*	1.56485782358954	0	2.03695092698381	-0.987725403694474	0.0395796614259714	0.0925372866366748
chr6	46652763	46653163	401	*	5.02526383829136	4.59655574126067	5.19971706996604	-0.498509055954369	0.0395950967775851	0.0925510299768608
chr14	54488809	54489209	401	*	4.827107009719	4.39663431870723	5.00214059437551	-0.503959361817068	0.0396263304674828	0.0926016853878146
chr19	52527327	52527727	401	*	4.98153111320021	4.54926588630269	5.15715327574596	-0.497781228719912	0.0396461232005007	0.0926046062977385
chr1	247078620	247079020	401	*	4.17939483820312	3.60355783370236	4.39916933773613	-0.594124643485413	0.0396512447935059	0.0926046062977385
chr2	231412253	231412653	401	*	3.62258660971894	2.9854155108473	3.85955521121215	-0.641337702039384	0.0396562683102769	0.0926046062977385
chr21	8420309	8420709	401	*	2.69344506819307	3.2932950217971	2.26336488624886	0.695262854172143	0.0396875249525952	0.0926552535296364
chr11	3854979	3855379	401	*	4.78060667591108	4.35894295841411	4.95273367089457	-0.505923981575466	0.0397050016988994	0.0926737132928759
chr16	3443412	3443812	401	*	4.63782807545709	4.13865623826032	4.83474175132143	-0.538576126377086	0.0397153331723289	0.0926754907086346
chr6	152636101	152636501	401	*	4.69479314073692	4.13698937115074	4.9093310841968	-0.567354778776956	0.0397840243369343	0.0928124866885901
chr1	95072501	95072901	401	*	6.03083204549022	5.69668351288235	6.17275382471223	-0.424695057540934	0.0397932099061365	0.0928124866885901
chr7	70132753	70133153	401	*	3.06866115407088	2.22698255025154	3.35672792607203	-0.712831846550179	0.0398179229700436	0.0928477645176746
chr6	34514641	34515041	401	*	4.21524515936953	3.66681250695475	4.42702830850875	-0.565427743981256	0.0398405935667214	0.0928547520712548
chr22	20016731	20017131	401	*	4.44346656400848	3.96324265054955	4.63448187585824	-0.532641722253013	0.039848560180974	0.0928547520712548
chr2	97995948	97996348	401	*	5.50784981929541	5.11995471996569	5.66861267819362	-0.456672954206239	0.0398584037437233	0.0928547520712548
chr18	63970242	63970642	401	*	5.81797123197936	5.44887595886491	5.97225118862565	-0.436462245730224	0.0398617072471626	0.0928547520712548
chr4	87391110	87391510	401	*	2.98917343861613	2.08076676408981	3.29206380011085	-0.726988135921306	0.0398688619488102	0.0928547520712548
chr19	9140284	9140684	401	*	3.19486014456017	2.44891624318187	3.46013042387675	-0.68197986444589	0.0398829847248948	0.0928653099485167
chr3	33645710	33646110	401	*	2.8545873789694	2.00773499041193	3.14383375176114	-0.75086722484866	0.0399183090508205	0.0929217800339613
chr3	190862616	190863016	401	*	3.35404527346959	2.61560310224184	3.61744858755598	-0.674234927504371	0.0399264277903049	0.0929217800339613
chr12	124863646	124864046	401	*	4.42711196320354	3.92211570916534	4.62581844629753	-0.545672278736851	0.0399657511031319	0.0929594407802023
chr13	78402288	78402688	401	*	3.82701999967543	3.22755463046118	4.05352945991295	-0.61384534668527	0.0399733335146445	0.0929594407802023
chr4	140686738	140687138	401	*	3.10023488264572	3.64347106489706	2.72575071932269	0.656713177742978	0.0399768584218523	0.0929594407802023
chr19	53333509	53333909	401	*	3.67765444298554	3.0628524812043	3.90846028151055	-0.620519338567398	0.0399895950727101	0.0929594407802023
chr18	58186145	58186545	401	*	3.53971097993673	2.81045272513207	3.80081210009498	-0.654270050610162	0.0399906061844612	0.0929594407802023
chr12	93467352	93467752	401	*	3.76720339285543	3.11807957165911	4.00741545371847	-0.616544878867722	0.0400035590875136	0.0929663248337629
chr7	5781521	5781921	401	*	5.19627589106398	4.74846997073124	5.3769603652266	-0.511600340262302	0.0400127676484019	0.0929663248337629
chr21	45534512	45534912	401	*	3.16362836863256	2.35856492817873	3.44319658632713	-0.700011481131474	0.0400255185885508	0.0929736440421028
chr20	25407438	25407838	401	*	4.35546720070924	3.84543079359051	4.55571747058466	-0.545236388959425	0.0400441494637407	0.0929946147258668
chr7	73235196	73235596	401	*	3.08471477383423	2.25805219964638	3.36932836258595	-0.692664006167775	0.0400930885865989	0.0930859433883059
chr15	22757509	22757909	401	*	3.32628781383263	3.86840756650075	2.95285739677655	0.643655733076715	0.0401237620095156	0.0931348301294701
chr6	113856844	113857244	401	*	4.70550421997773	4.18349307605498	4.90939422100424	-0.557425534295512	0.0401425865672551	0.093156196577354
chr1	202130349	202130749	401	*	3.67914361143644	3.04500359681926	3.91528425806947	-0.634188784599964	0.0401645741156293	0.0931848911681252
chr20	49344987	49345387	401	*	3.63032744798006	2.96450826060905	3.87501319142217	-0.641540380984367	0.0401855785491669	0.0932112916575167
chr10	8312846	8313246	401	*	2.1507165470414	0.833528953507596	2.52849747786906	-0.858905583620562	0.0403371292376298	0.0935226384043664
chr22	31159971	31160371	401	*	3.21967636896671	2.41849145422875	3.49832867882673	-0.689586638110061	0.0403391223270382	0.0935226384043664
chr20	63573959	63574359	401	*	3.07595915008388	2.26042384004271	3.35798514413054	-0.718071454290097	0.0403575582246073	0.0935429856024646
chr16	85011367	85011767	401	*	4.68387792394444	4.22755463046118	4.8673064149647	-0.521386403877775	0.040369344448771	0.0935479137692985
chr1	198937290	198937690	401	*	3.96661990980696	3.43505614533875	4.17338535291507	-0.583581448427911	0.040398368104943	0.0935809053950551
chr8	29262855	29263255	401	*	4.08202387815059	3.4928008699405	4.30563127993915	-0.593026191261821	0.0404029084527804	0.0935809053950551
chr7	111090894	111091294	401	*	3.43206478376345	2.68946004221512	3.69650553908799	-0.651877840661468	0.0404193638706627	0.0935966331237441
chr13	79480985	79481385	401	*	5.41740329083897	5.06949177853707	5.56424049519984	-0.449184914642234	0.0404513023058067	0.0936481978315639
chr3	180912297	180912697	401	*	4.70560675559424	4.17329253180037	4.9125970477906	-0.555475186453302	0.0404982156194795	0.0937343977196558
chr1	16440484	16440884	401	*	4.64203218530233	4.19257725272725	4.82324959052147	-0.520059613675168	0.0405202796339474	0.0937630556690913
chr2	64876146	64876546	401	*	3.89501917939801	3.24380008801046	4.13579629806618	-0.622997753622685	0.0405303625428313	0.0937639825286141
chr13	112894033	112894433	401	*	4.43681886981804	3.91214480627496	4.64151293049176	-0.570012480808031	0.0406666152301935	0.0940567236420335
chr18	55780184	55780584	401	*	2.54229306144589	1.53414815233689	2.86584463468897	-0.774830369926767	0.0406780388370724	0.0940606800616546
chr3	89353467	89353867	401	*	2.89159554744748	1.96274530050958	3.19886271879046	-0.736527996167035	0.0407118445847389	0.0941163769297235
chr1	236281870	236282270	401	*	5.44155568337773	5.05964853198759	5.60026598157431	-0.481566413269748	0.0407376008930706	0.0941450775497281
chr8	103298756	103299156	401	*	3.40911217486718	2.76667977910658	3.64751267850438	-0.647741729435316	0.0407473183440833	0.0941450775497281
chr19	12484594	12484994	401	*	3.73534640317015	3.08324061346325	3.97636233533872	-0.634635387946267	0.0407620230268564	0.0941450775497281
chr2	219597922	219598322	401	*	4.52665729894217	4.06328297941256	4.71234126210168	-0.524407255174344	0.0407631464442389	0.0941450775497281
chr14	54818668	54819068	401	*	3.68597890662967	4.12908790671899	3.40008727782607	0.583839978981832	0.0407917073874091	0.0941885775726442
chr16	77212472	77212872	401	*	4.44922282822484	3.92160397458521	4.65480381207393	-0.544641150127808	0.0408158402766135	0.0942096771662646
chr16	4183750	4184150	401	*	4.46010162572188	3.98613216531667	4.64914753581869	-0.557494205266407	0.0408203020848458	0.0942096771662646
chr5	111223960	111224360	401	*	5.3105353719312	4.95884818960239	5.45870997330146	-0.441388618437769	0.0410320039812874	0.0946757032534636
chr1	70205429	70205829	401	*	5.02951562968035	4.62297123715194	5.19659844826272	-0.488433180777829	0.0410541005206044	0.0947041232590597
chr17	6555418	6555818	401	*	3.99406749811775	3.41793052079862	4.21392839309195	-0.589833534996232	0.041086203185238	0.0947556064886508
chr10	119818367	119818767	401	*	4.64448935120597	5.46036554433497	3.95440247291647	0.817411730453909	0.0411607253870802	0.0949048725353534
chr5	112707300	112707700	401	*	4.90343540388213	4.49971247474044	5.0695690764662	-0.479273502960199	0.0411904612243043	0.0949407764127263
chr7	6435640	6436040	401	*	2.73127532233881	1.64055049503647	3.07068330402237	-0.779422356851252	0.0412038086448156	0.0949407764127263
