seqnames	start	end	width	strand	Conc	Conc_fs	Conc_control	Fold	p.value	FDR
chr12	98397253	98397653	401	*	2.90291968928279	2.00728090046405	3.20303805486854	-0.676174906240723	0.0406683161597436	0.110286186975905
chr8	123157389	123157789	401	*	3.94938617426374	3.37626523604445	4.16837736282749	-0.562196333550796	0.0407103062730971	0.110369150601532
chr10	75235845	75236245	401	*	4.6835947672485	4.22886191834767	4.86651249418381	-0.488665634932158	0.0407266936724582	0.110382676049282
chr5	172188169	172188569	401	*	4.73062353820289	4.25593617212517	4.91989607324545	-0.501512953405614	0.0408671776727865	0.110732442244898
chr5	34007867	34008267	401	*	5.28091454501235	4.91447930615262	5.43426800155597	-0.42151094714282	0.0409002486328964	0.110775485355282
chr13	25301387	25301787	401	*	5.25834106535883	4.86448762633142	5.42113502050573	-0.440763148077067	0.040905941308394	0.110775485355282
chr2	202871189	202871589	401	*	3.00249332525655	2.23149336737518	3.27391233233848	-0.641925951475643	0.0409344165674002	0.11080040503155
chr11	43923725	43924125	401	*	3.47388641093398	2.81112172028615	3.71775856990216	-0.604331404266125	0.0409380265595711	0.11080040503155
chr15	22786459	22786859	401	*	4.87277112589695	4.46771645024164	5.03935310982757	-0.462096694879085	0.0409621802813784	0.110834801297812
chr15	80989604	80990004	401	*	4.00118405973161	3.42220378048537	4.22186270887748	-0.561113896538979	0.04097753510101	0.110845377072117
chr21	14027129	14027529	401	*	4.6789599532727	4.20524313913098	4.86792607393136	-0.505959368561476	0.0409991119092158	0.110872772892724
chr1	229908271	229908671	401	*	1.99919067426781	0.743274020679948	2.36727316346447	-0.765042151625546	0.0410373020877373	0.110945067955792
chr2	191020277	191020677	401	*	5.2296160017199	4.84879791258954	5.38795175755215	-0.429799697621174	0.0410884319800986	0.111052295644788
chr3	150078995	150079395	401	*	3.73173809616444	3.12395240551818	3.96058565709871	-0.577504251310255	0.0411656952600652	0.111209163033746
chr14	39114114	39114514	401	*	4.40941420296325	3.91425103126633	4.60508846240854	-0.513033172045788	0.0411694392271768	0.111209163033746
chr21	8230524	8230924	401	*	2.88834302152388	3.46686917514426	2.47971328212973	0.61777044094713	0.0412968672588007	0.11151224094647
chr13	30319510	30319910	401	*	3.04048392530399	2.22715554177663	3.32199377770209	-0.652879310463447	0.0413046683472726	0.11151224094647
chr14	73136236	73136636	401	*	5.04527345548699	4.63140327991847	5.21480913903963	-0.461373187627345	0.0413392698304752	0.111574551014025
chr19	10292210	10292610	401	*	5.1385515725645	4.70795343797698	5.31362637815164	-0.481973116595004	0.0413581390495317	0.111594376861428
chr1	23691579	23691979	401	*	4.12150151917738	3.59325201388876	4.32727213909086	-0.531366842361123	0.04139407171745	0.111660220198269
chr17	38886038	38886438	401	*	3.85544621531154	3.23214102480741	4.08860909138088	-0.566752533200648	0.0414554121546052	0.111782485614421
chr20	51680378	51680778	401	*	2.53790385073991	1.4180091195244	2.88265998505733	-0.721301737585951	0.0414624833051426	0.111782485614421
chr12	122500759	122501159	401	*	4.25181907598776	3.70934787250103	4.46183766185615	-0.534890074645916	0.0415050978588314	0.111866230911473
chr2	10122432	10122832	401	*	3.71401857488206	3.12325430016889	3.93806436951814	-0.567213587597621	0.0415266551180388	0.111893190919056
chr10	100009704	100010104	401	*	4.92777093281227	4.53207192092517	5.09119173492289	-0.452634777840743	0.0415430161862102	0.111906138733591
chr5	97550119	97550519	401	*	2.78747512952432	3.32771022901837	2.4158199588735	0.610368241735622	0.0415637415884739	0.111930832464622
chr1	163321632	163322032	401	*	5.39932842850987	5.0663623750349	5.54082490903582	-0.403316608867768	0.0415847136067078	0.111956176415724
chr4	45036729	45037129	401	*	2.04767831332296	2.74485174686504	1.5109605766738	0.686534521561186	0.0416110246006594	0.111994074972513
chr10	92290919	92291319	401	*	5.21685410998227	4.83207371158394	5.37655073317357	-0.431875151621241	0.0416280594034858	0.111994074972513
chr10	122954052	122954452	401	*	4.74480135118165	4.30518686615531	4.92282651347868	-0.475450224587143	0.0416405330802464	0.111994074972513
chrX	54183241	54183641	401	*	4.51284206463521	4.00925146091863	4.71111674215042	-0.516553068019469	0.0416688493023583	0.111994074972513
chr2	58428596	58428996	401	*	4.50786429563875	3.9470230375578	4.72329020411739	-0.538126199975251	0.0416696602949275	0.111994074972513
chr10	92573902	92574302	401	*	4.82218680715868	4.3777144245438	5.00179147646154	-0.484901304870419	0.0416701711216932	0.111994074972513
chr1	27307300	27307700	401	*	3.4649044304963	2.74701665735822	3.72312970001272	-0.613708957325367	0.041691200757713	0.111994074972513
chr20	3045750	3046150	401	*	4.80703414653919	4.3298142475862	4.99710495554376	-0.492741246186565	0.041691309404782	0.111994074972513
chr20	25407438	25407838	401	*	4.36406100637156	3.881793198336	4.55571747058466	-0.505898210810465	0.0417240994394626	0.112051075699322
chr10	77891320	77891720	401	*	2.90902213691272	3.46639110982579	2.52106029082772	0.595603444794922	0.0417881647723564	0.112192012102994
chrX	69504135	69504535	401	*	3.96162776706303	3.37738538209301	4.1838143750046	-0.555662963058615	0.0418832177868683	0.112416042419078
chr16	3264395	3264795	401	*	3.32954499205762	3.84959604543938	2.97662368354294	0.574427147669929	0.0419061834238821	0.112446517117449
chr9	123033841	123034241	401	*	3.53229786201897	2.81330323931009	3.79080432834468	-0.608875328743802	0.0419679456156173	0.112581048571091
chr18	46104204	46104604	401	*	4.08940830912875	3.55065168284914	4.2983226058172	-0.541375799065243	0.0419967284839515	0.112625026321375
chrX	13688982	13689382	401	*	3.64705216385701	3.00803742609073	3.88452328204152	-0.580839333820781	0.0420075996564237	0.112625026321375
chr15	74781727	74782127	401	*	3.75170751692136	3.17786366636144	3.97090737832157	-0.564075129618998	0.0420412344454014	0.112684006191328
chr20	47501618	47502018	401	*	4.23061403094869	3.63196761296775	4.45689242154205	-0.55655095876261	0.0421730888262181	0.113006140617902
chr2	44044208	44044608	401	*	3.14916915720424	2.42378139486766	3.40929452883048	-0.635233517512738	0.042270024118082	0.113234554234995
chr12	49088173	49088573	401	*	4.3148691451727	3.74514655266135	4.53287757352469	-0.545564022478948	0.0422897355661115	0.113256028545969
chr9	32552356	32552756	401	*	4.74766894766658	4.28002433018232	4.9347118343948	-0.496283769056429	0.0423380742662688	0.113354136354589
chrX	119693188	119693588	401	*	5.8343870235884	6.09491073623349	5.68405530148956	0.384145913658866	0.0423557647876611	0.113370156496327
chr6	30907955	30908355	401	*	3.99951059187306	3.4241744973964	4.21914077227075	-0.560406446888689	0.0425130315763019	0.11375965675184
chr19	48332896	48333296	401	*	4.35540597659493	3.88310014435908	4.54392614997384	-0.509492660368806	0.042555552125449	0.113824370877645
chr19	12294684	12295084	401	*	4.427547068589	3.94609839717961	4.61894671987525	-0.507713953943133	0.0425851150681602	0.113824370877645
chr10	96513741	96514141	401	*	3.99277609736524	3.37725716768694	4.22378136037347	-0.559832348160915	0.0425956572278576	0.113824370877645
chr4	25160273	25160673	401	*	4.14576804749541	3.63241533752343	4.3470302584232	-0.528202614531594	0.0425964149911113	0.113824370877645
chr20	57351254	57351654	401	*	3.96057204749014	3.2790981882764	4.2093934803152	-0.58817543600864	0.0426049902276708	0.113824370877645
chr19	21505585	21505985	401	*	4.45019601430771	3.88069915411502	4.66813905784475	-0.545681512610406	0.0426077389954009	0.113824370877645
chr5	88268827	88269227	401	*	5.4493647036035	5.9377755414752	5.12482052676117	0.577516116627083	0.0426682637810899	0.113954623953688
chr21	18493453	18493853	401	*	2.25347658689762	2.88062679289797	1.79498045928231	0.672832766920371	0.0427379915461949	0.114109376932272
chr16	1106257	1106657	401	*	3.7050504545152	3.12267823402544	3.92670194076998	-0.56334033929035	0.0427556211059781	0.11412498202599
chr10	22805353	22805753	401	*	3.16487830223747	2.42087326395096	3.42966721528019	-0.624842342612651	0.0427821069293085	0.114134021035225
chr2	175854103	175854503	401	*	3.71985891052842	3.12270882669738	3.94571467111257	-0.567560782226917	0.0427825791365001	0.114134021035225
chr3	101561635	101562035	401	*	4.64213920024939	4.15077235048284	4.8366355308364	-0.508112536655209	0.0428334087124424	0.114219753251151
chr9	15422536	15422936	401	*	5.56657430427464	5.19086591491408	5.72314768456046	-0.428415160898975	0.0428453469546768	0.114219753251151
chrX	112841310	112841710	401	*	3.94973308894266	3.37679976585825	4.16867009928321	-0.558308001239583	0.0428599240273086	0.114219753251151
chr2	203328024	203328424	401	*	5.58694115220319	5.22985518999424	5.73701986895406	-0.41439431821987	0.0428618941878029	0.114219753251151
chr2	98334496	98334896	401	*	2.77860394660569	1.88130806602671	3.07908376698806	-0.672547264598825	0.0429087661010499	0.114313202454627
chr4	174829142	174829542	401	*	4.49425925678072	4.03847941674256	4.67751330384366	-0.495065602101116	0.0429564762930107	0.114408832899207
chr17	17937514	17937914	401	*	2.66552546797863	3.22777670574809	2.27284723931457	0.60743183035886	0.0429948239101239	0.114479481645763
chr14	67694770	67695170	401	*	3.79030389078339	3.22881928443255	4.00591756283825	-0.560742699421847	0.0430143005039402	0.114499858735612
chr3	48240987	48241387	401	*	4.33439933182234	3.81443064388345	4.53767130909603	-0.512830082859865	0.0430692648246665	0.114614663523515
chr21	44011993	44012393	401	*	4.83170018294417	4.44449108807628	4.99222847155179	-0.454314947832353	0.0430836387224551	0.114621416864905
chr2	17540382	17540782	401	*	4.34076244716636	3.81504923953248	4.54576975024343	-0.535023339471764	0.043168273153138	0.114815039059321
chr3	25428045	25428445	401	*	2.34476460888408	1.23261831195284	2.68811256107549	-0.717585162607955	0.0431916099256152	0.114845565765969
chr11	65833563	65833963	401	*	4.53485180144879	4.0064106766566	4.74068001972377	-0.517983733379893	0.0432264209405947	0.114906577103684
chr6	13328329	13328729	401	*	4.4475582271182	4.0077089098427	4.62565990551408	-0.488503171440192	0.043256982431005	0.114956261762309
chr5	124747297	124747697	401	*	4.65424965792105	4.20274905194651	4.83612706901069	-0.487990511561893	0.0432694979781358	0.114957974875245
chr2	233350702	233351102	401	*	3.85011148979671	4.27998318172365	3.57509892067238	0.553098981017353	0.0432836151307667	0.114963941011065
chr6	37257554	37257954	401	*	3.98773459580336	3.42321431565656	4.20423278293681	-0.541251362961157	0.0433324417363964	0.115062069036266
chr3	69605898	69606298	401	*	2.3575539276498	3.006789217293	1.87524619805984	0.663869139752615	0.0433810450861376	0.115152760787765
chr3	48717134	48717534	401	*	4.66228865229603	4.15072734526425	4.8630046092137	-0.514225123870516	0.0433903783678807	0.115152760787765
chr2	77201714	77202114	401	*	1.64155149784894	2.42171068034621	1.00071240357176	0.698768949815194	0.0434365582604761	0.11524373429985
chr15	75579232	75579632	401	*	3.0295594823981	2.12319313730642	3.33200887590314	-0.65603741457713	0.0434638556065365	0.115254395513303
chr10	87342375	87342775	401	*	5.09877063046462	4.63343742159587	5.28507862317613	-0.490081962252378	0.0434643796380196	0.115254395513303
chr11	117327706	117328106	401	*	4.85673157806272	4.37864131348093	5.04707630785461	-0.504840973213761	0.0434791746341745	0.115262066016246
chr12	65121091	65121491	401	*	3.33110594393488	2.5915435781799	3.59478881300291	-0.616555664357523	0.0435297843273794	0.115364650089311
chr1	20732112	20732512	401	*	4.86389280842322	4.42320189560174	5.04226857084584	-0.481214661226062	0.0435850539493439	0.115479524608877
chr16	30445697	30446097	401	*	3.71934271676831	3.12137231582795	3.94543024028627	-0.568063313745027	0.0436598991078565	0.115646187899475
chr1	31154891	31155291	401	*	4.15341957017766	3.59484816375651	4.3681821491635	-0.542548932515965	0.0437084178767887	0.115743045862407
chr3	62318821	62319221	401	*	4.48695699859989	4.03629127928923	4.6685651955068	-0.494891104629436	0.043830300244374	0.116034069865095
chr3	141011532	141011932	401	*	2.39788036638062	1.41988598467421	2.71536677043006	-0.698707287111928	0.0439429128357045	0.11625202385869
chrX	25003109	25003509	401	*	3.59609137864133	4.09603502302978	3.26134012732253	0.574799792806179	0.043946226550294	0.11625202385869
chr16	47037690	47038090	401	*	3.47258649883208	2.81465475987026	3.71516690438163	-0.58661570124218	0.0439515982723967	0.11625202385869
chr6	82363581	82363981	401	*	3.50592427043374	2.81626986431823	3.75688441815311	-0.60285882473382	0.0439606476012519	0.11625202385869
chr2	110677980	110678380	401	*	3.90312543574044	3.37484027761587	4.10890677319189	-0.550971265484081	0.0440255947332673	0.116362842552615
chr11	29538406	29538806	401	*	1.68210245377675	2.41884819958785	1.09741471639554	0.705932685890853	0.0440265856167679	0.116362842552615
chr13	76886127	76886527	401	*	4.98774375288528	4.57161983072495	5.15803071355704	-0.461264173622017	0.0440450824651746	0.116379966873875
chr16	2603171	2603571	401	*	4.05783486680109	3.46823019245399	4.28155088451466	-0.546677891506797	0.0440924985911023	0.11647347418337
chr6	2245392	2245792	401	*	4.87714755133248	4.46629467616922	5.0456749764373	-0.454330196345907	0.0441231635334294	0.11652269311637
chr8	142212800	142213200	401	*	3.72762259785517	4.17615481488228	3.43722100365634	0.541665474832199	0.044152984795255	0.11656965778551
chr19	4535084	4535484	401	*	3.66054230098895	3.06696799580291	3.88538582540204	-0.573017358735615	0.0442118395753012	0.116685613317505
chr6	21845106	21845506	401	*	3.07452855054395	2.32818345974678	3.33989833335056	-0.62546956688569	0.0442305540336079	0.116685613317505
chr11	110092809	110093209	401	*	4.9690306958789	4.55198138507661	5.13962567821521	-0.461377070959509	0.0442330531276912	0.116685613317505
chr1	154955171	154955571	401	*	4.09816675452225	3.50863708592583	4.32186142974301	-0.556190653328777	0.0442581620063446	0.116720054703007
chr22	38923816	38924216	401	*	2.47021848796394	1.42363240573007	2.80128596440285	-0.695163016550034	0.0442777574385006	0.116739940929605
chr10	45000863	45001263	401	*	3.98307167934462	4.42402761238242	3.69896196296037	0.524790345143844	0.0443061218325206	0.116782929729486
chr19	55580745	55581145	401	*	3.68260607251754	3.06580159027382	3.91396859472059	-0.570101420253	0.0443981125307202	0.116993556938094
chr8	125091518	125091918	401	*	5.57795359038466	5.88177888992047	5.39810140545759	0.410988696601807	0.0445856018761581	0.117455649773862
chrX	106177066	106177466	401	*	2.17501559270578	1.01213346175331	2.52742418292263	-0.732990917992281	0.0446499362414161	0.117589131108008
chr1	92168680	92169080	401	*	4.7021078834101	4.28184515801726	4.87377042978261	-0.477034128375296	0.0446605559908358	0.117589131108008
chr6	292124	292524	401	*	3.75804100704157	3.17786366636144	3.97906331954521	-0.553799470620183	0.0447153263512532	0.117701337424718
chr3	170467828	170468228	401	*	2.6479564199453	1.74493124869941	2.94968205906848	-0.673692213979937	0.0448016928616289	0.117896628715221
chr19	44071879	44072279	401	*	4.03599976572515	3.50951868507954	4.24123834994947	-0.533319835353008	0.0448541594535249	0.118002629760374
chr19	17403337	17403737	401	*	3.00883326113024	2.22393637148374	3.28360574025226	-0.645948320274074	0.04494572235934	0.118198189471978
chr12	71754670	71755070	401	*	5.66078655108693	5.28097501336347	5.81877580300263	-0.434338475794401	0.0449529049798942	0.118198189471978
chr14	72893955	72894355	401	*	3.84005747461954	3.27964251298962	4.05535890729976	-0.559006782293322	0.0449809900294761	0.118239931445561
chr1	27099536	27099936	401	*	3.61418252446547	2.94566900417431	3.85958411248952	-0.58935621744506	0.0450481941163774	0.118325545629679
chr12	82803154	82803554	401	*	2.62745924884411	1.74327402067995	2.92506541046859	-0.679550745951506	0.0450573332853539	0.118325545629679
chr1	236604342	236604742	401	*	5.03936165894708	4.62996368208404	5.20740191003337	-0.452917870780999	0.0450604122942885	0.118325545629679
chrX	103629354	103629754	401	*	3.97128875690345	3.42505961768149	4.18242077619309	-0.543842332743537	0.0450624341472798	0.118325545629679
chr19	52048726	52049126	401	*	3.1792079295382	2.42269671214494	3.447087644028	-0.618650115741516	0.0451175392529278	0.118438126897629
chr19	51986606	51987006	401	*	3.01884469226976	2.230367544935	3.29447465175608	-0.645684490830154	0.0451354086282503	0.11845292605853
chr9	103242084	103242484	401	*	2.98355985235901	3.51227702408597	2.62265691883014	0.608683558772655	0.0452218719520348	0.118639169604351
chr5	97924096	97924496	401	*	1.24042491549795	2.11973313819038	0.455180082628531	0.741912660767421	0.0452308771354053	0.118639169604351
chr10	78029359	78029759	401	*	4.35772569856023	3.8483663061548	4.55776900979126	-0.513164777636788	0.0452637860877554	0.118693339960418
chr20	45415827	45416227	401	*	3.39681101833918	2.6697551046697	3.65735733173218	-0.603789792883654	0.0453404473143397	0.118862179694658
chr2	47008753	47009153	401	*	4.0502942047461	3.51128026885367	4.2592851147719	-0.536303852506621	0.0453821623522351	0.118939339707455
chr2	82485728	82486128	401	*	1.98030955601365	2.66817687563106	1.45445957535691	0.675214842984533	0.0454932414262112	0.1191933693215
chr17	77877619	77878019	401	*	4.01962446555456	3.46682097509666	4.23269537610489	-0.532776305893626	0.0455037057395275	0.1191933693215
chr8	58145598	58145998	401	*	4.40440382352803	3.946697609099	4.5882758292198	-0.489321104043563	0.0455449286621515	0.119269088470599
chr4	142846253	142846653	401	*	3.92370055251583	3.3767484606413	4.13504634362149	-0.535185537352701	0.045647672875516	0.119505829717896
chr11	6683277	6683677	401	*	6.02067851041092	5.68889890309	6.16174778874567	-0.393874592359174	0.0457310908822927	0.119686104325956
chr5	177592056	177592456	401	*	4.7095314468652	4.2807031279366	4.88402424797778	-0.468970007727693	0.0457412507342382	0.119686104325956
chr14	55579848	55580248	401	*	4.33910520428116	3.88069915411502	4.5232014394735	-0.49606147659486	0.0457802345294292	0.119723477704791
chr14	93430919	93431670	752	*	4.01886232398561	3.42225349444476	4.24456507224617	-0.54785670050997	0.0457802600104133	0.119723477704791
chr7	117873303	117873703	401	*	4.04698708209742	3.55340065230624	4.24217260058971	-0.525600524528572	0.045794248621749	0.119727727768093
chr2	96868849	96869249	401	*	3.99546433857071	3.42274640912154	4.21433913780399	-0.546036755494893	0.0458586284962536	0.119863686466321
chr15	65049304	65049704	401	*	3.56241293297381	2.9465276624216	3.79352004474041	-0.572044706065388	0.045878503942218	0.119883279054625
chr1	58064137	58064537	401	*	3.04487059828104	2.22614023578327	3.32764210682307	-0.639708616152862	0.0459081414358103	0.119928363006309
chr12	32756207	32756607	401	*	2.17440516585493	0.999638189663213	2.52888254667698	-0.729308397598083	0.0459594886366492	0.11999208100284
chr18	28177374	28177774	401	*	5.44402222917237	5.05196689861319	5.60620442432341	-0.431598706797817	0.0459611508191918	0.11999208100284
chr6	19719656	19720056	401	*	2.68900756047069	1.7479226996737	2.99885831668302	-0.680159260933673	0.0459697047212451	0.11999208100284
chr19	30512824	30513224	401	*	3.12196645424915	2.32834263885537	3.39882444305259	-0.625378555951056	0.0459858123333382	0.120001780284572
chr19	50896582	50896982	401	*	4.29900805986716	4.72673945831131	4.02573749939688	0.521333406127039	0.0460576944017024	0.120156980761338
chr5	72955756	72956156	401	*	4.32979527373931	3.81403599501769	4.53178993018823	-0.511904036416603	0.0461638072352717	0.120353756921954
chr10	86521616	86522016	401	*	5.31878195335613	4.93053932160057	5.47966358933524	-0.435661622429695	0.0461684591031908	0.120353756921954
chr5	32505171	32505571	401	*	2.76622996373713	1.88008998509404	3.06426660012404	-0.674125508801047	0.0461849434394973	0.120353756921954
chr3	197627733	197628133	401	*	4.04996433500622	3.46442898278367	4.27252038643009	-0.551803247104001	0.0461923717107485	0.120353756921954
chr6	157358283	157358683	401	*	1.9690756383454	0.737265533340726	2.33320937202542	-0.738142181953782	0.0461952617181849	0.120353756921954
chr20	36173545	36173945	401	*	3.52059778578523	2.88274190673422	3.75775313174488	-0.580784893483295	0.0462162238576714	0.120375984894484
chr6	143450522	143450922	401	*	4.90554080594959	4.48882237162731	5.07602568412861	-0.453878486371441	0.0462726970677439	0.120459284200366
chr1	29355388	29355788	401	*	3.11516158901216	3.59149936862611	2.80113970806052	0.570536683067048	0.0462730831500786	0.120459284200366
chr1	35268463	35268863	401	*	4.81733418452917	4.39966775897247	4.98813443124833	-0.457793980950696	0.0463092954822181	0.120521154917979
chr3	97821768	97822168	401	*	4.16127986628433	3.6315842490196	4.36748492320952	-0.520082734324545	0.0463483555742245	0.120590401768079
chr7	130070207	130070607	401	*	6.15811121520384	5.85742955249195	6.28781052313866	-0.36479703664997	0.0464438593910667	0.120806428778697
chr4	108333487	108333887	401	*	2.45187745402827	3.00862801647817	2.06451077256098	0.620023680796886	0.0464593088360947	0.120814164008792
chrX	55488452	55488852	401	*	4.26584317770073	3.7791567430908	4.45888165753897	-0.506995279181062	0.0465034970317005	0.12088865489755
chr16	50024941	50025341	401	*	5.18896430548042	4.81382915609273	5.34533944643953	-0.423530258583699	0.0465129211222914	0.12088865489755
chr9	131289307	131289707	401	*	4.28395231580001	3.81300307958058	4.47204318915694	-0.498419882811311	0.0465981988838522	0.121077799300033
chr5	69189307	69189707	401	*	3.85582610551389	3.2315784760522	4.08924912908283	-0.567473686333417	0.0466411224048273	0.121156821182497
chr2	96960439	96960839	401	*	2.82983046959698	2.00741345668446	3.11345967333628	-0.643191975983103	0.0466895627881017	0.121224522565422
chr12	48350743	48351143	401	*	4.7465917672515	4.28293153244337	4.93236688207521	-0.484207748257985	0.0467042781176312	0.121224522565422
chr10	1092810	1093210	401	*	1.97083883202892	2.67386017816504	1.42721346782372	0.688276449211658	0.0467047391255255	0.121224522565422
chr2	39778994	39779394	401	*	3.63816355716483	3.00987463606095	3.8726996698178	-0.570304353168992	0.0467221166539368	0.12123713228208
chr20	50724938	50725338	401	*	3.06469138692958	3.55366921396112	2.73964898116291	0.594372439711032	0.0467409115457604	0.121253412110673
chr12	57738706	57739106	401	*	4.31630819571911	3.84909996265486	4.50321245628079	-0.492159605383883	0.0467573376226009	0.121263539779665
chr6	113854951	113855351	401	*	5.80536524473296	5.49968084548335	5.93691632902697	-0.376577287521111	0.0469120133327412	0.12163211167718
chr10	89251728	89252128	401	*	5.76377335486712	5.42196968225738	5.90843700646439	-0.405241749372722	0.0469496526140493	0.121697118820785
chr6	154675560	154675960	401	*	2.69726514012894	1.88431868721767	2.9786855701366	-0.650948978032149	0.0469643802484836	0.121702718310494
chr5	1505951	1506351	401	*	2.87616294075846	2.00984155463204	3.16980195124112	-0.650966321316924	0.0469876298651715	0.121710978885498
chr13	109494769	109495169	401	*	4.32473804860568	3.77981004676301	4.53548498117076	-0.525954347299043	0.0469927044664267	0.121710978885498
chr17	44503340	44503740	401	*	4.73449263224397	4.25766227074834	4.92444077592577	-0.509020242663914	0.0470438636351618	0.121810902524841
chr8	55533628	55534028	401	*	2.06175323994134	2.74402332514988	1.54236714015303	0.661425265979801	0.0470861389440845	0.121887775871295
chr8	142623974	142624374	401	*	3.63295676227955	3.00547356490472	3.86727127247339	-0.570331085346383	0.0471195689906698	0.121941717291728
chr15	92820325	92820725	401	*	3.6124759074322	2.94559982943847	3.85744265286056	-0.577786514454421	0.0471795494624203	0.122048332822345
chr1	150321369	150321769	401	*	5.55820956300646	5.22998891587387	5.69799449982433	-0.392980450425035	0.047185972540981	0.122048332822345
chr21	43370214	43370614	401	*	4.26889153008916	3.74445747704514	4.47351319959507	-0.515518150316809	0.047239001955231	0.122152869141377
chr14	93800469	93800869	401	*	2.36687095173228	1.22405044454569	2.71574165788799	-0.711215894853259	0.0473478238196117	0.122390328854851
chr6	158537070	158537470	401	*	4.82319478234457	4.3775370932334	5.00318377654015	-0.473017733244365	0.0473561092750026	0.122390328854851
chrY	2935445	2935845	401	*	4.92958797967809	4.50795211000463	5.10170574856435	-0.455535949604478	0.0473846622514704	0.122431448570768
chr7	23531786	23532186	401	*	5.42906680696041	5.09408726231619	5.57128719034368	-0.397398237237149	0.0474514618102264	0.122471000788617
chr2	95992656	95993056	401	*	3.41719482613308	2.74402332514988	3.66382998823693	-0.592116257124749	0.0474539551692577	0.122471000788617
chr10	7818248	7818648	401	*	4.50471146362979	4.06556554223859	4.68258390307015	-0.480794217781661	0.0474556237998374	0.122471000788617
chr8	144852909	144853309	401	*	4.09449662105237	3.54981762484604	4.30516980617911	-0.531092909467708	0.0474622057729432	0.122471000788617
chr2	200525914	200526314	401	*	4.60955997291248	4.17729427407322	4.7851822902921	-0.470306928280884	0.0474632038372243	0.122471000788617
chrY	7874102	7874502	401	*	1.81154424269734	0.416129809497551	2.20103645435539	-0.75460824998537	0.0474780400370032	0.122476648832802
chr1	155989327	155989727	401	*	3.15441087675594	2.42368207048554	3.41588186372399	-0.606397407197385	0.0475333940598864	0.122586787769891
chr4	129093401	129094070	670	*	5.36806599409335	4.9764018145872	5.53011497480109	-0.435763110462925	0.0475502484279867	0.122597605371838
chr10	8312846	8313246	401	*	2.1752082274424	1.00728090046405	2.52849747786906	-0.720890820168917	0.0475712443548916	0.1226190924495
chr1	72282742	72283142	401	*	4.59833249781275	4.1499845371489	4.77919223858363	-0.470812669802424	0.0477126738304802	0.122946620344467
chr17	38592005	38592405	401	*	4.19875304278322	4.59315265821804	3.95201898157209	0.506826371299756	0.0477237036219385	0.122946620344467
chr17	73164719	73165119	401	*	3.52185000120353	2.88069915411502	3.75990233327865	-0.572686267271848	0.0477472934323759	0.122974678084875
chr1	234373250	234373650	401	*	5.20889105050938	4.83164642972758	5.36599517196449	-0.425715583807441	0.0477610180883423	0.12297731964039
chr5	6378350	6378750	401	*	5.0455158226333	4.65078530629304	5.20860781016183	-0.44191743173501	0.0478289145322206	0.12311940678629
chr2	2331654	2332054	401	*	4.81479046143835	4.37625240515818	4.99246467629308	-0.461722184776977	0.0478876734999749	0.123237903314844
chr14	88824247	88824859	613	*	4.76153232110786	4.30364942872078	4.94546094850843	-0.477484880556261	0.0480107669644869	0.123521856345401
chr11	2901984	2902384	401	*	4.14265631687485	3.66900810428508	4.33160076897152	-0.510599157849613	0.0480250977529729	0.123525908802069
chr10	99731922	99732322	401	*	5.66000603990124	5.30491950595688	5.80938069450346	-0.409921365838971	0.04811962843741	0.123736187410483
chr15	42548516	42548916	401	*	4.61741411881189	4.20415446376654	4.78674601832035	-0.460190937521426	0.0481413593382483	0.123759204627448
chr17	48830834	48831234	401	*	3.64465625809169	3.06838761096546	3.86455506809927	-0.559662676604708	0.0481793754020562	0.12382406353331
chr10	70816091	70816491	401	*	3.55581534475766	2.88062679289797	3.80298312227577	-0.575181233498965	0.0482021549378995	0.12384911071989
chr2	106956255	106956655	401	*	3.01437095570018	3.50954208249643	2.68386227303622	0.586210954935052	0.0482146992372971	0.12384911071989
chr3	13574846	13575246	401	*	3.56680791155564	2.94374812872947	3.79990301056727	-0.56400428356383	0.0483855551627052	0.124237384883336
chr4	156084432	156084832	401	*	3.95444528371592	4.35198539888214	3.70525758010086	0.513669263985172	0.0484120946857255	0.124237384883336
chr1	31227906	31228306	401	*	3.98984519009172	3.46732299025843	4.19388965261287	-0.52546669233277	0.048412130642397	0.124237384883336
chr15	78750975	78751375	401	*	3.26820267305578	2.51227702408597	3.53593841321564	-0.605723109791201	0.0484171716800608	0.124237384883336
chr5	58582835	58583235	401	*	5.33501588090726	4.94588371665213	5.49620135995496	-0.434217361211621	0.0484595843402446	0.12431327543071
chr14	21308664	21309064	401	*	3.75653712087918	3.17684252463498	3.97742088684787	-0.553834306296981	0.0484736343495281	0.124316386398525
chr7	100866937	100867337	401	*	3.26807944882195	2.58970032687122	3.5160877979298	-0.603462748822837	0.0484913864759293	0.124328987723828
chr7	108603579	108603979	401	*	3.20090864818727	2.51149057501683	3.45180722353019	-0.603227515857162	0.048580072650167	0.124513697884254
chr17	75011108	75011508	401	*	3.87256698743034	3.32834263885537	4.08310547802071	-0.530163788549099	0.0486056035395153	0.124513697884254
chr8	55773195	55773595	401	*	4.99770890252281	4.5921237171925	5.16446932013133	-0.444295913174734	0.0486107207967235	0.124513697884254
chr2	38875659	38876059	401	*	4.595605501181	4.1211298750297	4.78481121062697	-0.488960522531772	0.0486148587051181	0.124513697884254
chr14	100783757	100784157	401	*	2.70190542540443	1.88288641353504	2.98474418544245	-0.646160283671141	0.0486877299228161	0.124667365566513
